NomeLoja;LojaCampea;EnderecoWeb;Cidade;Estrelas;Segmento;Distancia;Tempo;Frete
Mania de Açaí;Sim;https://www.ifood.com.br/delivery/igarassu-pe/mania-de-acai-jardim-boa-sorte/24d8e1b5-4a77-4003-a8c0-b7785ec4b9a8;igarassu-pe;4.9;Açaí;0.2 km;30-40 min;R$ 5,00
Monster Burguer e Pizzaria;Sim;https://www.ifood.com.br/delivery/igarassu-pe/monster-burguer-e-pizzaria-umbura/bc5f2cc8-7cf2-4494-a549-626754a58507;igarassu-pe;4.5;Lanches;0.3 km;60-70 min;R$ 5,00
Pan Josina;Não;https://www.ifood.com.br/delivery/igarassu-pe/pan-josina-cruz-do-reboucas/af47d57e-421c-4c65-853c-4ff7df500a9f;igarassu-pe;4.8;Padaria;0.4 km;38-48 min;R$ 4,99
Coxinhas de Batata Igarassu;Não;https://www.ifood.com.br/delivery/igarassu-pe/coxinhas-de-batata-igarassu-cruz-do-reboucas/3dd7009c-5ddb-4dd2-9c5b-4f09f17e0830;igarassu-pe;4.8;Lanches;0.5 km;35-45 min;R$ 5,00
Dog 28;Sim;https://www.ifood.com.br/delivery/igarassu-pe/dog-28-umbura/82ceff95-f542-4690-a41a-4180472ee697;igarassu-pe;4.8;Lanches;0.5 km;30-40 min;R$ 4,00
Pizza em Casa;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizza-em-casa-jardim-boa-sorte/ec6a3997-c0d3-4598-9e0c-4c43b4fee1f6;igarassu-pe;4.8;Pizza;0.7 km;30-40 min;Grátis
Trem Pão - Pão de Queijo Artesanal;Não;https://www.ifood.com.br/delivery/igarassu-pe/trem-pao---pao-de-queijo-artesanal-triunfo/89d6bd04-9701-4b6a-a547-4bdce4c34c09;igarassu-pe;Novidade;Brasileira;0.8 km;15-25 min;R$ 3,99
Bonna Massa;Sim;https://www.ifood.com.br/delivery/igarassu-pe/bonna-massa-panco/95f7c3ca-663d-48ca-90d5-5fcb47d68708;igarassu-pe;4.9;Pizza;0.8 km;60-70 min;R$ 3,00
Diju Salgados;Não;https://www.ifood.com.br/delivery/igarassu-pe/diju-salgados-umbura/861e0790-3933-4af2-8440-ad956c07f14b;igarassu-pe;5.0;Salgados;0.8 km;35-45 min;R$ 3,99
Boa Pizza Express;Não;https://www.ifood.com.br/delivery/igarassu-pe/boa-pizza-express-umbura/360d4e00-0a56-4176-9487-6e12d56405ab;igarassu-pe;4.9;Pizza;0.9 km;50-60 min;R$ 3,99
Batatrailer;Sim;https://www.ifood.com.br/delivery/igarassu-pe/batatrailer-cruz-do-reboucas/191cf549-72b0-4a86-bb49-356c8679d998;igarassu-pe;4.8;Hambúrguer;0.9 km;40-50 min;R$ 4,99
Bella - Milk Shake, Açaí e Lanches;Não;https://www.ifood.com.br/delivery/igarassu-pe/bella---milk-shake-acai-e-lanches-cruz-do-reboucas/facee11e-b875-4ade-ae83-39a4e031038f;igarassu-pe;4.7;Lanches;1.0 km;41-51 min;R$ 2,99
Pizzaria Mix;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizzaria-mix-cruz-do-reboucas/06e4eed6-8c88-47ba-82c6-37f3c013dccf;igarassu-pe;Novidade;Pizza;1.0 km;40-50 min;R$ 3,99
Copinos Gelateria e Comedoria;Não;https://www.ifood.com.br/delivery/igarassu-pe/copinos-gelateria-e-comedoria-cruz-do-reboucas/ee2ce303-c9f3-440d-8679-4b308f131afb;igarassu-pe;4.3;Variada;1.0 km;37-47 min;R$ 6,00
Milly Comercio & Refeição;Não;https://www.ifood.com.br/delivery/igarassu-pe/milly-comercio--refeicao-triunfo/af8937a4-e7ca-48d2-b859-9938f6482464;igarassu-pe;4.4;Brasileira;1.1 km;48-58 min;R$ 5,99
Evinho Burguer;Não;https://www.ifood.com.br/delivery/igarassu-pe/evinho-burguer-encanto-igarassu/99eb571e-85e9-422b-aa75-be0e1ad03d91;igarassu-pe;Novidade;Lanches;1.1 km;40-50 min;Grátis
Lex Salgados;Sim;https://www.ifood.com.br/delivery/igarassu-pe/lex-salgados-cruz-do-reboucas/ce492a50-b874-4eb8-986f-a79c2681fd19;igarassu-pe;4.8;Salgados;1.1 km;35-45 min;R$ 5,99
Pizzaria e Padaria Ebenezer;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizzaria-e-padaria-ebenezer-cruz-do-reboucas/6a53acc6-42d5-468c-877f-f3fd1990f3e3;igarassu-pe;4.7;Pizza;1.1 km;60-70 min;R$ 4,99
Tapiocaria e Pizzaria Dekas;Não;https://www.ifood.com.br/delivery/igarassu-pe/tapiocaria-e-pizzaria-dekas-santo-antonio/c466f0ad-fc3d-4ce2-bb34-3a643ebb78fe;igarassu-pe;Novidade;Pizza;1.1 km;35-45 min;R$ 4,00
T L Refeicoes;Não;https://www.ifood.com.br/delivery/igarassu-pe/t-l-refeicoes-inhama/764fe8dc-9c58-4b2c-b736-0ed478efc033;igarassu-pe;4.5;Brasileira;1.2 km;47-57 min;R$ 4,99
Bababa Açaí;Não;https://www.ifood.com.br/delivery/igarassu-pe/bababa-acai-cruz-do-reboucas/35111a06-175d-40c5-80b7-dbd341d7de77;igarassu-pe;5.0;Açaí;1.3 km;35-45 min;R$ 3,99
Mini Coxinha da Ivonny;Não;https://www.ifood.com.br/delivery/igarassu-pe/mini-coxinha-da-ivonny-santo-antonio/e27b2bee-a37e-4fa6-bc6b-3d27f8f31453;igarassu-pe;4.9;Lanches;1.3 km;39-49 min;R$ 3,99
Circo Burger;Não;https://www.ifood.com.br/delivery/igarassu-pe/circo-burger-cruz-do-reboucas/6f906b75-0e53-4274-bdbf-b4bcf26df83e;igarassu-pe;4.6;Hambúrguer;1.6 km;40-50 min;R$ 5,00
Acaí dos Sonhos;Não;https://www.ifood.com.br/delivery/igarassu-pe/acai-dos-sonhos-santo-antonio/288d4745-eca3-489e-a02a-034b09590f03;igarassu-pe;5.0;Açaí;1.6 km;45-55 min;R$ 3,00
Igarassu Cacau;Não;https://www.ifood.com.br/delivery/igarassu-pe/igarassu-cacau-santa-maria/f9b6e7a3-9654-478a-bc13-daa018c34cce;igarassu-pe;5.0;Presentes;1.8 km;38-48 min;R$ 3,99
Aqui Tem Cheiro & Sabor- Espetinho, Salgadinho, Salgados;Não;https://www.ifood.com.br/delivery/igarassu-pe/aqui-tem-cheiro--sabor--espetinho-salgadinho-salgados-inhama/71f1fb5a-5453-4294-9903-5ffe0e3d86ab;igarassu-pe;5.0;Lanches;2.1 km;45-55 min;R$ 4,99
Home Burger;Não;https://www.ifood.com.br/delivery/igarassu-pe/home-burger-ana-de-albuquerque/cb2919ec-2c77-4be1-b00f-3f611b146e37;igarassu-pe;4.7;Lanches;2.2 km;34-44 min;R$ 3,00
Pizzaria Sensacao;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizzaria-sensacao-saramandaia/165f94bf-6e6c-47ca-b76c-de23c51caf20;igarassu-pe;4.9;Pizza;2.3 km;80-90 min;R$ 6,00
Kelly Restaurante;Não;https://www.ifood.com.br/delivery/igarassu-pe/kelly-restaurante-posto-de-monta/2d0c98e1-beaf-4330-8816-bdf837befa5b;igarassu-pe;4.7;Brasileira;2.3 km;50-60 min;R$ 7,00
Presidente Burguer;Não;https://www.ifood.com.br/delivery/igarassu-pe/presidente-burguer-saramandaia/c159bba9-e60f-4f16-af69-88e26f319870;igarassu-pe;4.8;Lanches;2.5 km;30-40 min;R$ 8,00
Fanatico' S Hambúrguer & Pizza;Não;https://www.ifood.com.br/delivery/igarassu-pe/fanatico-s-hamburguer--pizza-saramandaia/607d55c6-9a3d-434d-80d8-e57d35919276;igarassu-pe;4.4;Pizza;2.7 km;44-54 min;R$ 4,99
Doce Morena;Não;https://www.ifood.com.br/delivery/igarassu-pe/doce-morena-saramandaia/a2626134-9d42-4178-98ce-1509fa4dbe61;igarassu-pe;Novidade;Doces & Bolos;2.7 km;43-53 min;R$ 5,99
Cheirinho de Vó Picolés Gourmet;Sim;https://www.ifood.com.br/delivery/igarassu-pe/cheirinho-de-vo-picoles-gourmet-saramandaia/c4f2e78b-1514-464c-9ecc-16a515de2c17;igarassu-pe;4.9;Sorvetes;2.8 km;36-46 min;R$ 5,99
Rogerio Pizza's;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/rogerio-pizzas-desterro/7ab6e09b-8459-427b-aacd-78ec754dc41b;abreu-e-lima-pe;5.0;Pizza;2.9 km;50-60 min;R$ 7,00
Big Big II;Não;https://www.ifood.com.br/delivery/igarassu-pe/big-big-ii-saramandaia/eda7312f-1815-4d27-8c9c-d110391ab643;igarassu-pe;4.2;Lanches;3.0 km;41-51 min;R$ 5,99
Açai da Villa;Não;https://www.ifood.com.br/delivery/igarassu-pe/acai-da-villa-santa-rita/d5c7dd59-a6f3-4b92-9fa8-9142adaaed4b;igarassu-pe;4.9;Açaí;3.1 km;50-60 min;R$ 7,00
Pizzaria do Grau;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizzaria-do-grau-igarassu/a1b7bd05-0c4a-4619-aac5-924a81b6f2df;igarassu-pe;4.0;Pizza;3.4 km;50-60 min;R$ 5,00
Rainha dos Espetos;Não;https://www.ifood.com.br/delivery/igarassu-pe/rainha-dos-espetos-agamenon-magalhaes/688d3701-4109-49f2-988e-9a29c5d727bd;igarassu-pe;4.2;Brasileira;3.5 km;60-70 min;R$ 8,00
La Casa de Pastel Hamburgueria & Açaí;Não;https://www.ifood.com.br/delivery/igarassu-pe/la-casa-de-pastel-hamburgueria--acai-agamenon-magalhaes/5290caa2-7ef8-4a41-a940-5559cf73d609;igarassu-pe;Novidade;Lanches;3.5 km;55-65 min;R$ 8,99
Capital do Sabor;Não;https://www.ifood.com.br/delivery/igarassu-pe/capital-do-sabor-centro/0799a590-c3ff-435e-abbd-82c2c6764a9c;igarassu-pe;3.9;Pizza;3.6 km;60-70 min;Grátis
Fast Burger;Sim;https://www.ifood.com.br/delivery/igarassu-pe/fast-burger-agamenon-magalhaes/0a4ef71c-aa46-4d7c-90f0-ed0ac2cddbae;igarassu-pe;5.0;Lanches;3.8 km;60-70 min;R$ 5,00
Yoga Comida Japonesa Delivery;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/yoga-comida-japonesa-delivery-alto-sao-miguel/b35ba8f1-4d25-42e5-9c05-bdb974dedab7;abreu-e-lima-pe;4.3;Japonesa;4.1 km;50-60 min;R$ 5,00
Japa Sette e Pizza Sette;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/japa-sette-e-pizza-sette-centro/a9cb9d46-2180-476a-bd68-48bd4d148605;abreu-e-lima-pe;4.8;Variada;4.1 km;38-48 min;R$ 10,99
Stive Burger'rs;Não;https://www.ifood.com.br/delivery/igarassu-pe/stive-burgerrs-agamenon-magalhaes/967617a2-cc80-47a0-a415-3fa6d27b9811;igarassu-pe;4.9;Hambúrguer;4.2 km;54-64 min;R$ 9,99
Na Chapa Lanchonete;Não;https://www.ifood.com.br/delivery/igarassu-pe/na-chapa-lanchonete-agamenon-magalhaes/925cf89e-e91b-4b1d-b4ad-03e4083a7f85;igarassu-pe;Novidade;Lanches;4.2 km;80-90 min;R$ 12,00
Familia Eurico;Não;https://www.ifood.com.br/delivery/igarassu-pe/familia-eurico-centro/4775e626-1ecc-4061-b13a-a7723627ef40;igarassu-pe;4.5;Pizza;4.2 km;80-90 min;R$ 8,00
Nosso Boteco 1;Não;https://www.ifood.com.br/delivery/igarassu-pe/nosso-boteco-1-centro/f64a4eda-bb8c-435e-88f5-cd0fedb61652;igarassu-pe;4.1;Pizza;4.2 km;60-70 min;R$ 6,00
Coxinha no Pote;Não;https://www.ifood.com.br/delivery/igarassu-pe/coxinha-no-pote-centro/f65136c2-f02e-4a91-904c-a2ef00e9c876;igarassu-pe;4.8;Lanches;4.2 km;48-58 min;R$ 6,99
Pizzaria do Cheffe;Não;https://www.ifood.com.br/delivery/igarassu-pe/pizzaria-do-cheffe-centro/141ed7f0-7e53-43ac-86c6-825a09b57ad8;igarassu-pe;5.0;Pizza;4.3 km;45-55 min;R$ 7,99
Sr. Burguer - Shopping Igarassu;Não;https://www.ifood.com.br/delivery/igarassu-pe/sr-burguer---shopping-igarassu-centro/8d2679b6-2855-4f1d-8c6d-9ca3e3eb3a48;igarassu-pe;4.8;Hambúrguer;4.3 km;54-64 min;R$ 7,99
Nosso Boteco Igarassu;Não;https://www.ifood.com.br/delivery/igarassu-pe/nosso-boteco-igarassu-centro/3cfdb410-98ed-454a-bfcf-eb54ca1e4850;igarassu-pe;4.0;Brasileira;4.3 km;60-70 min;R$ 6,00
La Nave;Não;https://www.ifood.com.br/delivery/igarassu-pe/la-nave-centro/46dba41c-67de-44ca-9f5a-04f030534c17;igarassu-pe;4.5;Pizza;4.3 km;120-130 min;R$ 10,00
Nozomi Temakeria;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/nozomi-temakeria-centro/c4239f41-5355-4ed2-a91f-7d99b70b08a7;abreu-e-lima-pe;4.7;Japonesa;4.3 km;70-80 min;Grátis
Requintt Pizzaria;Não;https://www.ifood.com.br/delivery/igarassu-pe/requintt-pizzaria-santo-inacio/98981b2e-0baf-425c-838e-dab335435567;igarassu-pe;4.9;Pizza;4.4 km;70-80 min;R$ 5,00
Neto Bebidas e Variedades - (Cupom R$10,00 Disponível na loja);Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/neto-bebidas-e-variedades---cupom-r1000-disponivel-na-loja-centro/a2f349b7-9556-4214-8346-7fdb67bdd95e;abreu-e-lima-pe;Novidade;Bebidas;4.4 km;46-56 min;R$ 11,99
Rei dos Sabores Abreu e Lima;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/rei-dos-sabores-abreu-e-lima-centro/c1fd20d7-3e1c-4514-bba2-7db7a1d25096;abreu-e-lima-pe;4.5;Brasileira;4.5 km;55-65 min;R$ 8,99
Marmita - Sabores da Terra - Cupom de R$10;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/marmita---sabores-da-terra---cupom-de-r10-centro/bd6754e2-a1c0-4ae8-a032-b30b3baef45e;abreu-e-lima-pe;3.6;Marmita;4.5 km;50-60 min;R$ 9,99
Donna Paty - Abreu e Lima;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/donna-paty---abreu-e-lima-centro/d106eb49-a591-4d44-b30a-13caa48343dc;abreu-e-lima-pe;4.7;Lanches;4.5 km;45-55 min;R$ 9,00
Mr Mix Milk Shakes - Abreu e Lima;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/mr-mix-milk-shakes---abreu-e-lima-centro/738cc394-f134-4b43-b145-1307b88fbb58;abreu-e-lima-pe;4.7;Sorvetes;4.6 km;32-42 min;R$ 6,99
Sarro’s;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/sarros-planalto/c3624390-81de-4bfe-b329-e36f56b0589a;abreu-e-lima-pe;5.0;Lanches;4.6 km;40-50 min;R$ 11,99
Flalu Lanches.;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/flalu-lanches-centro/1beee4d3-717a-4815-8cd2-7d583d3465b4;abreu-e-lima-pe;Novidade;Brasileira;4.6 km;38-48 min;R$ 11,49
Zushi;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/zushi-centro/bb27436b-f32c-4b93-8613-808165fc9629;abreu-e-lima-pe;Novidade;Japonesa;4.7 km;50-60 min;Grátis
Boteco da Donna;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/boteco-da-donna-centro/1c36b7e4-c0d7-431b-aadd-392bf84d4aee;abreu-e-lima-pe;4.5;Lanches;4.7 km;70-80 min;R$ 7,00
Coxinhas Du Chef;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/coxinhas-du-chef-planalto/f8ab56e1-eaab-40d2-960e-b2b9114af904;abreu-e-lima-pe;4.9;Salgados;4.7 km;70-80 min;R$ 7,00
Golias Delivery;Não;https://www.ifood.com.br/delivery/igarassu-pe/golias-delivery-bela-vista/b85d638e-9e99-4b43-8477-3e31b76f1c89;igarassu-pe;4.9;Argentina;4.8 km;44-54 min;R$ 12,99
Caminho da Ilha;Não;https://www.ifood.com.br/delivery/igarassu-pe/caminho-da-ilha-centro/889f6b4b-f782-4fd0-b05e-e2d77a8ceb8d;igarassu-pe;4.7;Brasileira;4.9 km;70-80 min;R$ 7,00
Ki Tapioca Gourmet;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/ki-tapioca-gourmet-centro/260ac7d4-7daa-4da9-96fd-bcc6e7cc3bbe;abreu-e-lima-pe;4.6;Brasileira;4.9 km;34-44 min;R$ 8,99
Marrom Glacê;Sim;https://www.ifood.com.br/delivery/recife-pe/marrom-glace-timbo/f45e0d17-f649-450f-9f11-0bb5937ea98f;recife-pe;4.7;Lanches;5.0 km;70-80 min;R$ 12,00
Pizzaria Italiana & Burgueria;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/pizzaria-italiana--burgueria-timbo/c3d20380-6a6c-4328-ab4c-7032f9807d54;abreu-e-lima-pe;Novidade;Pizza;5.0 km;43-53 min;R$ 8,99
Pizzaria Italiana & Burgueria;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/pizzaria-italiana--burgueria-timbo/c4c1ea36-2cea-4a34-80c9-b4a90ddefcbe;abreu-e-lima-pe;5.0;Pizza;5.0 km;52-62 min;R$ 11,99
Império dos Salgados;Sim;https://www.ifood.com.br/delivery/abreu-e-lima-pe/imperio-dos-salgados-timbo/f145d35f-396a-4be8-a669-31fde259ecf4;abreu-e-lima-pe;4.8;Salgados;5.1 km;47-57 min;R$ 10,99
Sabor Caseiro - Oficial;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/sabor-caseiro---oficial-timbo/7ebf1daf-5ea8-402f-a671-80ddbcad2749;abreu-e-lima-pe;4.7;Brasileira;5.3 km;60-70 min;R$ 6,00
Santos Burguer;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/santos-burguer-timbo/6c8faae7-d5bd-4cc4-94cf-84b2b15f777e;abreu-e-lima-pe;4.3;Lanches;5.3 km;59-69 min;R$ 9,00
Pizza do Chef;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/pizza-do-chef-timbo/19fe6b4c-c19b-4e02-a0bf-326930f87d70;abreu-e-lima-pe;4.3;Pizza;5.4 km;45-55 min;Grátis
Pequena Flor Sorvetes & Gostosuras;Não;https://www.ifood.com.br/delivery/igarassu-pe/pequena-flor-sorvetes--gostosuras-sitio-dos-marcos/6e520d04-f3c2-4f1c-8fd2-5f5b75f64944;igarassu-pe;5.0;Sorvetes;5.4 km;53-63 min;R$ 11,99
D'geleia Gourmet (geladinhos Gourmet );Não;https://www.ifood.com.br/delivery/igarassu-pe/dgeleia-gourmet-geladinhos-gourmet--tabatinga/abae15ff-3f39-455b-88b5-b82156e88f1f;igarassu-pe;5.0;Doces & Bolos;5.7 km;48-58 min;R$ 12,99
Cantinho do Açaí;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/cantinho-do-acai-caetes-i/230c5e67-c41a-42e0-b81e-f0abde0cd10c;abreu-e-lima-pe;4.9;Açaí;5.8 km;40-50 min;R$ 11,99
Cia do Pastel;Não;https://www.ifood.com.br/delivery/paulista-pe/cia-do-pastel-jaguaribe/0f2f95a3-6e13-44ee-811e-0626968a2359;paulista-pe;4.8;Pastel;5.9 km;45-55 min;R$ 8,99
Manhattan Oriental;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/manhattan-oriental-caetes-i/065e1c67-2c42-4649-9bd3-fac37059b0f0;abreu-e-lima-pe;4.8;Japonesa;6.1 km;80-90 min;R$ 12,00
Artesanal Fordburger;Sim;https://www.ifood.com.br/delivery/igarassu-pe/artesanal-fordburger-vila-rural/26502625-292a-42f5-940e-f13fd43f708e;igarassu-pe;5.0;Hambúrguer;6.4 km;80-90 min;R$ 8,00
Lanche Mania;Não;https://www.ifood.com.br/delivery/paulista-pe/lanche-mania-artur-lundgren-ii/c3979b49-6af7-4b3a-bf1e-a4557f7fcd11;paulista-pe;5.0;Lanches;6.7 km;44-54 min;R$ 19,98
Sorvetes Frosty - Caetés;Sim;https://www.ifood.com.br/delivery/abreu-e-lima-pe/sorvetes-frosty---caetes-caetes-i/a045f15b-d8ec-4c5b-8d1e-115aab4ed840;abreu-e-lima-pe;5.0;Sorvetes;6.7 km;31-41 min;R$ 19,98
Senhor Batata;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/senhor-batata-caetes-i/483bf29c-f4ac-4ca1-ac18-9303a8ee0e92;abreu-e-lima-pe;Novidade;Lanches;6.7 km;44-54 min;R$ 19,98
Mix Acaiteriia;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/mix-acaiteriia-caetes-i/1f10edf0-0483-49fd-84d8-64ad3ee4beaa;abreu-e-lima-pe;4.9;Açaí;6.8 km;46-56 min;R$ 19,98
Ateliê de Doces;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/atelie-de-doces-caetes-i/e72f4c3e-da84-4540-b4cf-1ceb544b1f02;abreu-e-lima-pe;Novidade;Doces & Bolos;7.0 km;62-72 min;R$ 19,98
Mundo Burguer;Não;https://www.ifood.com.br/delivery/abreu-e-lima-pe/mundo-burguer-caetes-i/510d6ef3-bfc2-46b0-8efb-e14e327e78b9;abreu-e-lima-pe;5.0;Lanches;7.0 km;40-50 min;R$ 19,98
Império do Açaí;Não;https://www.ifood.com.br/delivery/igarassu-pe/imperio-do-acai-alto-do-ceu/bc001622-2ad2-41fa-9433-42beeee0e8aa;igarassu-pe;Novidade;Açaí;7.0 km;50-60 min;R$ 7,00
